timestamp;corpus_size;test_size;decomposition_size;cv;model_type;dataset;latent_r2_score;output_r2_score;test_id;target;most_imp_corpus_id;most_imp_corpus_weight;most_imp_corpus_target;corpus_ids;corpus_weight;corpus_targets;visualization
2024-02-25-15:07:23;100;10;50;0;REIMPLEMENTED;CaD;-0.04161460682729973;0.9415503159681328;0;0;17;0.21251367;0;[17, 29, 10, 23, 33, 8, 22, 37, 5, 35, 32, 42, 21, 0, 39, 15, 43, 4, 30, 55, 25, 11, 96, 87, 58, 99, 24, 68, 9, 41, 82, 63, 38, 92, 64, 70, 61, 94, 51, 81, 6, 50, 91, 60, 73, 40, 56, 59, 54, 75];[0.21251367, 0.19412877, 0.15983337, 0.14152636, 0.10452242, 0.059319697, 0.042649616, 0.040848624, 0.039329767, 0.0008025258, 0.00041660306, 0.00032781152, 0.00029625685, 0.00025120028, 0.00012901127, 0.00012550915, 0.00010705223, 9.9616016e-05, 9.236975e-05, 8.609816e-05, 8.58451e-05, 7.9243466e-05, 7.166333e-05, 6.841091e-05, 6.5392356e-05, 6.521592e-05, 5.756899e-05, 5.3046926e-05, 5.257968e-05, 5.2414962e-05, 5.0984578e-05, 4.9108836e-05, 4.855573e-05, 4.7479134e-05, 4.612266e-05, 4.6016426e-05, 4.465964e-05, 4.238379e-05, 4.1678126e-05, 4.093086e-05, 3.9825947e-05, 3.94429e-05, 3.8950304e-05, 3.868366e-05, 3.8163438e-05, 3.8026545e-05, 3.7511516e-05, 3.7474078e-05, 3.511783e-05, 3.496014e-05];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1];files/images/Dataset.CaD_0_0_Model_Type.REIMPLEMENTED.png
2024-02-25-15:08:52;100;10;50;1;ORIGINAL;CaD;0.7910690940510846;0.9824797401006741;0;0;7;0.23926145;0;[7, 38, 18, 46, 28, 37, 35, 33, 86, 0, 39, 25, 4, 84, 24, 9, 26, 40, 1, 79, 43, 36, 11, 15, 98, 41, 10, 74, 32, 58, 67, 5, 77, 70, 55, 34, 61, 29, 75, 50, 21, 17, 49, 94, 88, 99, 69, 97, 27, 80];[0.23926145, 0.19361076, 0.15681799, 0.11885811, 0.0842028, 0.04533317, 0.04007003, 0.03449068, 0.020020906, 0.018782321, 0.017599203, 0.014315274, 0.011597067, 0.00071561045, 0.00043977523, 0.00035328473, 0.00035022484, 0.0003309981, 0.00028384224, 0.00028361197, 0.0002716831, 0.00024556078, 0.00018416003, 0.00015482766, 8.133216e-05, 7.63645e-05, 6.904533e-05, 5.475375e-05, 5.399012e-05, 4.3437754e-05, 4.2863165e-05, 3.9301507e-05, 3.9271607e-05, 3.5664605e-05, 3.56405e-05, 3.544198e-05, 3.4510696e-05, 3.439137e-05, 3.4112996e-05, 3.34382e-05, 3.2584518e-05, 3.124962e-05, 3.108089e-05, 2.9770319e-05, 2.8793082e-05, 2.833712e-05, 2.8016171e-05, 2.7787863e-05, 2.685203e-05, 2.6192534e-05];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1];files/images/Dataset.CaD_1_0_Model_Type.ORIGINAL.png
2024-02-25-15:10:24;100;10;50;1;ORIGINAL_COMPACT;CaD;0.7910690940510846;0.9824797401006741;0;0;7;0.23926145;0;[7, 38, 18, 46, 28, 37, 35, 33, 86, 0, 39, 25, 4, 84, 24, 9, 26, 40, 1, 79, 43, 36, 11, 15, 98, 41, 10, 74, 32, 58, 67, 5, 77, 70, 55, 34, 61, 29, 75, 50, 21, 17, 49, 94, 88, 99, 69, 97, 27, 80];[0.23926145, 0.19361076, 0.15681799, 0.11885811, 0.0842028, 0.04533317, 0.04007003, 0.03449068, 0.020020906, 0.018782321, 0.017599203, 0.014315274, 0.011597067, 0.00071561045, 0.00043977523, 0.00035328473, 0.00035022484, 0.0003309981, 0.00028384224, 0.00028361197, 0.0002716831, 0.00024556078, 0.00018416003, 0.00015482766, 8.133216e-05, 7.63645e-05, 6.904533e-05, 5.475375e-05, 5.399012e-05, 4.3437754e-05, 4.2863165e-05, 3.9301507e-05, 3.9271607e-05, 3.5664605e-05, 3.56405e-05, 3.544198e-05, 3.4510696e-05, 3.439137e-05, 3.4112996e-05, 3.34382e-05, 3.2584518e-05, 3.124962e-05, 3.108089e-05, 2.9770319e-05, 2.8793082e-05, 2.833712e-05, 2.8016171e-05, 2.7787863e-05, 2.685203e-05, 2.6192534e-05];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1];files/images/Dataset.CaD_1_0_Model_Type.ORIGINAL_COMPACT.png
2024-02-25-15:11:53;100;10;50;1;REIMPLEMENTED;CaD;0.7913533005913016;0.9822117610238905;0;0;7;0.23818368;0;[7, 38, 18, 46, 28, 37, 35, 33, 86, 0, 39, 25, 4, 84, 24, 9, 26, 40, 1, 79, 43, 36, 11, 15, 98, 41, 10, 74, 32, 58, 67, 5, 77, 55, 70, 48, 34, 61, 75, 29, 50, 21, 17, 49, 96, 94, 56, 88, 99, 62];[0.23818368, 0.19237779, 0.15487272, 0.11890464, 0.08449774, 0.044998057, 0.039715435, 0.034949534, 0.01993851, 0.019788763, 0.017558476, 0.014444241, 0.012580776, 0.000884604, 0.00055965106, 0.000460246, 0.00044567577, 0.0004213871, 0.00036532013, 0.00036035763, 0.00034750634, 0.0003122489, 0.0002359143, 0.00019740047, 0.00010401559, 9.859279e-05, 8.8964625e-05, 7.027484e-05, 6.975934e-05, 5.771055e-05, 5.6861907e-05, 5.171552e-05, 5.054442e-05, 4.6837336e-05, 4.680264e-05, 4.6646815e-05, 4.5716846e-05, 4.5239896e-05, 4.4903034e-05, 4.4352902e-05, 4.3883192e-05, 4.2134812e-05, 4.0591203e-05, 4.0272553e-05, 3.9930845e-05, 3.911477e-05, 3.9049286e-05, 3.7667243e-05, 3.7108777e-05, 3.707312e-05];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1];files/images/Dataset.CaD_1_0_Model_Type.REIMPLEMENTED.png
2024-02-25-15:13:24;100;10;100;0;ORIGINAL;CaD;-0.04352319349655631;0.9415079858751602;0;0;17;0.21251367;0;[17, 29, 10, 23, 33, 8, 22, 37, 5, 35, 32, 42, 21, 0, 39, 15, 43, 4, 30, 55, 25, 11, 96, 87, 58, 99, 24, 68, 9, 41, 82, 63, 38, 92, 64, 70, 61, 94, 51, 81, 6, 50, 91, 60, 73, 40, 56, 59, 54, 75, 88, 97, 89, 57, 76, 69, 65, 14, 93, 46, 78, 28, 74, 85, 53, 44, 45, 84, 72, 36, 31, 83, 77, 7, 67, 90, 80, 48, 95, 34, 20, 16, 71, 1, 3, 2, 66, 52, 19, 13, 79, 18, 86, 12, 47, 98, 27, 26, 49, 62];[0.21251367, 0.19412877, 0.15983337, 0.14152636, 0.10452242, 0.059319697, 0.042649616, 0.040848624, 0.039329767, 0.0008025258, 0.00041660306, 0.00032781152, 0.00029625685, 0.00025120028, 0.00012901127, 0.00012550915, 0.00010705223, 9.9616016e-05, 9.236975e-05, 8.609816e-05, 8.58451e-05, 7.9243466e-05, 7.166333e-05, 6.841091e-05, 6.5392356e-05, 6.521592e-05, 5.756899e-05, 5.3046926e-05, 5.257968e-05, 5.2414962e-05, 5.0984578e-05, 4.9108836e-05, 4.855573e-05, 4.7479134e-05, 4.612266e-05, 4.6016426e-05, 4.465964e-05, 4.238379e-05, 4.1678126e-05, 4.093086e-05, 3.9825947e-05, 3.94429e-05, 3.8950304e-05, 3.868366e-05, 3.8163438e-05, 3.8026545e-05, 3.7511516e-05, 3.7474078e-05, 3.511783e-05, 3.496014e-05, 3.390638e-05, 3.320013e-05, 3.240885e-05, 3.2380893e-05, 3.1533233e-05, 3.148425e-05, 3.1143874e-05, 3.0752337e-05, 3.0725896e-05, 2.9412338e-05, 2.8945879e-05, 2.8925375e-05, 2.8520875e-05, 2.6751803e-05, 2.5602643e-05, 2.5580679e-05, 2.428832e-05, 2.4128582e-05, 2.3810366e-05, 2.356196e-05, 2.354044e-05, 2.2988088e-05, 2.2350241e-05, 2.2340011e-05, 2.1460568e-05, 2.0933028e-05, 2.0561829e-05, 1.9960897e-05, 1.9902369e-05, 1.983934e-05, 1.9441315e-05, 1.9387122e-05, 1.9116846e-05, 1.8757606e-05, 1.7272261e-05, 1.6858656e-05, 1.6856984e-05, 1.6622584e-05, 1.6546508e-05, 1.6179649e-05, 1.5961468e-05, 1.5802088e-05, 1.5524198e-05, 1.4921547e-05, 1.4353182e-05, 1.4256691e-05, 1.2693739e-05, 1.1964523e-05, 1.1817736e-05, 1.0986783e-05];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1];files/images/Dataset.CaD_0_0_Model_Type.ORIGINAL.png
2024-02-25-15:14:50;100;10;100;0;ORIGINAL_COMPACT;CaD;-0.04352319349655631;0.9415079858751602;0;0;17;0.21251367;0;[17, 29, 10, 23, 33, 8, 22, 37, 5, 35, 32, 42, 21, 0, 39, 15, 43, 4, 30, 55, 25, 11, 96, 87, 58, 99, 24, 68, 9, 41, 82, 63, 38, 92, 64, 70, 61, 94, 51, 81, 6, 50, 91, 60, 73, 40, 56, 59, 54, 75, 88, 97, 89, 57, 76, 69, 65, 14, 93, 46, 78, 28, 74, 85, 53, 44, 45, 84, 72, 36, 31, 83, 77, 7, 67, 90, 80, 48, 95, 34, 20, 16, 71, 1, 3, 2, 66, 52, 19, 13, 79, 18, 86, 12, 47, 98, 27, 26, 49, 62];[0.21251367, 0.19412877, 0.15983337, 0.14152636, 0.10452242, 0.059319697, 0.042649616, 0.040848624, 0.039329767, 0.0008025258, 0.00041660306, 0.00032781152, 0.00029625685, 0.00025120028, 0.00012901127, 0.00012550915, 0.00010705223, 9.9616016e-05, 9.236975e-05, 8.609816e-05, 8.58451e-05, 7.9243466e-05, 7.166333e-05, 6.841091e-05, 6.5392356e-05, 6.521592e-05, 5.756899e-05, 5.3046926e-05, 5.257968e-05, 5.2414962e-05, 5.0984578e-05, 4.9108836e-05, 4.855573e-05, 4.7479134e-05, 4.612266e-05, 4.6016426e-05, 4.465964e-05, 4.238379e-05, 4.1678126e-05, 4.093086e-05, 3.9825947e-05, 3.94429e-05, 3.8950304e-05, 3.868366e-05, 3.8163438e-05, 3.8026545e-05, 3.7511516e-05, 3.7474078e-05, 3.511783e-05, 3.496014e-05, 3.390638e-05, 3.320013e-05, 3.240885e-05, 3.2380893e-05, 3.1533233e-05, 3.148425e-05, 3.1143874e-05, 3.0752337e-05, 3.0725896e-05, 2.9412338e-05, 2.8945879e-05, 2.8925375e-05, 2.8520875e-05, 2.6751803e-05, 2.5602643e-05, 2.5580679e-05, 2.428832e-05, 2.4128582e-05, 2.3810366e-05, 2.356196e-05, 2.354044e-05, 2.2988088e-05, 2.2350241e-05, 2.2340011e-05, 2.1460568e-05, 2.0933028e-05, 2.0561829e-05, 1.9960897e-05, 1.9902369e-05, 1.983934e-05, 1.9441315e-05, 1.9387122e-05, 1.9116846e-05, 1.8757606e-05, 1.7272261e-05, 1.6858656e-05, 1.6856984e-05, 1.6622584e-05, 1.6546508e-05, 1.6179649e-05, 1.5961468e-05, 1.5802088e-05, 1.5524198e-05, 1.4921547e-05, 1.4353182e-05, 1.4256691e-05, 1.2693739e-05, 1.1964523e-05, 1.1817736e-05, 1.0986783e-05];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1];files/images/Dataset.CaD_0_0_Model_Type.ORIGINAL_COMPACT.png
2024-02-25-15:16:15;100;10;100;0;REIMPLEMENTED;CaD;-0.04352319349655631;0.9415079858751602;0;0;17;0.21251367;0;[17, 29, 10, 23, 33, 8, 22, 37, 5, 35, 32, 42, 21, 0, 39, 15, 43, 4, 30, 55, 25, 11, 96, 87, 58, 99, 24, 68, 9, 41, 82, 63, 38, 92, 64, 70, 61, 94, 51, 81, 6, 50, 91, 60, 73, 40, 56, 59, 54, 75, 88, 97, 89, 57, 76, 69, 65, 14, 93, 46, 78, 28, 74, 85, 53, 44, 45, 84, 72, 36, 31, 83, 77, 7, 67, 90, 80, 48, 95, 34, 20, 16, 71, 1, 3, 2, 66, 52, 19, 13, 79, 18, 86, 12, 47, 98, 27, 26, 49, 62];[0.21251367, 0.19412877, 0.15983337, 0.14152636, 0.10452242, 0.059319697, 0.042649616, 0.040848624, 0.039329767, 0.0008025258, 0.00041660306, 0.00032781152, 0.00029625685, 0.00025120028, 0.00012901127, 0.00012550915, 0.00010705223, 9.9616016e-05, 9.236975e-05, 8.609816e-05, 8.58451e-05, 7.9243466e-05, 7.166333e-05, 6.841091e-05, 6.5392356e-05, 6.521592e-05, 5.756899e-05, 5.3046926e-05, 5.257968e-05, 5.2414962e-05, 5.0984578e-05, 4.9108836e-05, 4.855573e-05, 4.7479134e-05, 4.612266e-05, 4.6016426e-05, 4.465964e-05, 4.238379e-05, 4.1678126e-05, 4.093086e-05, 3.9825947e-05, 3.94429e-05, 3.8950304e-05, 3.868366e-05, 3.8163438e-05, 3.8026545e-05, 3.7511516e-05, 3.7474078e-05, 3.511783e-05, 3.496014e-05, 3.390638e-05, 3.320013e-05, 3.240885e-05, 3.2380893e-05, 3.1533233e-05, 3.148425e-05, 3.1143874e-05, 3.0752337e-05, 3.0725896e-05, 2.9412338e-05, 2.8945879e-05, 2.8925375e-05, 2.8520875e-05, 2.6751803e-05, 2.5602643e-05, 2.5580679e-05, 2.428832e-05, 2.4128582e-05, 2.3810366e-05, 2.356196e-05, 2.354044e-05, 2.2988088e-05, 2.2350241e-05, 2.2340011e-05, 2.1460568e-05, 2.0933028e-05, 2.0561829e-05, 1.9960897e-05, 1.9902369e-05, 1.983934e-05, 1.9441315e-05, 1.9387122e-05, 1.9116846e-05, 1.8757606e-05, 1.7272261e-05, 1.6858656e-05, 1.6856984e-05, 1.6622584e-05, 1.6546508e-05, 1.6179649e-05, 1.5961468e-05, 1.5802088e-05, 1.5524198e-05, 1.4921547e-05, 1.4353182e-05, 1.4256691e-05, 1.2693739e-05, 1.1964523e-05, 1.1817736e-05, 1.0986783e-05];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1];files/images/Dataset.CaD_0_0_Model_Type.REIMPLEMENTED.png
2024-02-25-15:17:41;100;10;100;1;ORIGINAL;CaD;0.7911652456480035;0.9822289063442876;0;0;7;0.23818368;0;[7, 38, 18, 46, 28, 37, 35, 33, 86, 0, 39, 25, 4, 84, 24, 9, 26, 40, 1, 79, 43, 36, 11, 15, 98, 41, 10, 74, 32, 58, 67, 5, 77, 55, 70, 48, 34, 61, 75, 29, 50, 21, 17, 49, 96, 94, 56, 88, 99, 62, 69, 78, 91, 51, 53, 97, 73, 95, 27, 80, 64, 81, 85, 89, 63, 87, 31, 45, 76, 16, 93, 83, 54, 52, 14, 82, 30, 92, 60, 22, 19, 68, 12, 66, 65, 90, 13, 20, 59, 2, 72, 47, 44, 57, 8, 71, 23, 42, 3, 6];[0.23818368, 0.19237779, 0.15487272, 0.11890464, 0.08449774, 0.044998057, 0.039715435, 0.034949534, 0.01993851, 0.019788763, 0.017558476, 0.014444241, 0.012580776, 0.000884604, 0.00055965106, 0.000460246, 0.00044567577, 0.0004213871, 0.00036532013, 0.00036035763, 0.00034750634, 0.0003122489, 0.0002359143, 0.00019740047, 0.00010401559, 9.859279e-05, 8.8964625e-05, 7.027484e-05, 6.975934e-05, 5.771055e-05, 5.6861907e-05, 5.171552e-05, 5.054442e-05, 4.6837336e-05, 4.680264e-05, 4.6646815e-05, 4.5716846e-05, 4.5239896e-05, 4.4903034e-05, 4.4352902e-05, 4.3883192e-05, 4.2134812e-05, 4.0591203e-05, 4.0272553e-05, 3.9930845e-05, 3.911477e-05, 3.9049286e-05, 3.7667243e-05, 3.7108777e-05, 3.707312e-05, 3.6786125e-05, 3.672345e-05, 3.6590398e-05, 3.611403e-05, 3.590308e-05, 3.5701254e-05, 3.514561e-05, 3.5002347e-05, 3.468084e-05, 3.3755878e-05, 3.3190794e-05, 3.2199398e-05, 3.160664e-05, 3.145104e-05, 3.0323918e-05, 3.0285251e-05, 2.8481361e-05, 2.8092285e-05, 2.7432186e-05, 2.66198e-05, 2.661937e-05, 2.66181e-05, 2.6402722e-05, 2.624832e-05, 2.6090991e-05, 2.4882238e-05, 2.4731256e-05, 2.4543056e-05, 2.388533e-05, 2.3261066e-05, 2.3100856e-05, 2.2775746e-05, 2.2369224e-05, 1.9795329e-05, 1.9311301e-05, 1.929637e-05, 1.9030085e-05, 1.5684294e-05, 1.5658632e-05, 1.5506475e-05, 1.534094e-05, 1.4240944e-05, 1.4136267e-05, 1.3581148e-05, 1.3562911e-05, 1.3000443e-05, 1.2570287e-05, 1.249001e-05, 1.1907553e-05, 1.075088e-05];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0];files/images/Dataset.CaD_1_0_Model_Type.ORIGINAL.png
2024-02-25-15:19:00;100;10;100;1;ORIGINAL_COMPACT;CaD;0.7911652456480035;0.9822289063442876;0;0;7;0.23818368;0;[7, 38, 18, 46, 28, 37, 35, 33, 86, 0, 39, 25, 4, 84, 24, 9, 26, 40, 1, 79, 43, 36, 11, 15, 98, 41, 10, 74, 32, 58, 67, 5, 77, 55, 70, 48, 34, 61, 75, 29, 50, 21, 17, 49, 96, 94, 56, 88, 99, 62, 69, 78, 91, 51, 53, 97, 73, 95, 27, 80, 64, 81, 85, 89, 63, 87, 31, 45, 76, 16, 93, 83, 54, 52, 14, 82, 30, 92, 60, 22, 19, 68, 12, 66, 65, 90, 13, 20, 59, 2, 72, 47, 44, 57, 8, 71, 23, 42, 3, 6];[0.23818368, 0.19237779, 0.15487272, 0.11890464, 0.08449774, 0.044998057, 0.039715435, 0.034949534, 0.01993851, 0.019788763, 0.017558476, 0.014444241, 0.012580776, 0.000884604, 0.00055965106, 0.000460246, 0.00044567577, 0.0004213871, 0.00036532013, 0.00036035763, 0.00034750634, 0.0003122489, 0.0002359143, 0.00019740047, 0.00010401559, 9.859279e-05, 8.8964625e-05, 7.027484e-05, 6.975934e-05, 5.771055e-05, 5.6861907e-05, 5.171552e-05, 5.054442e-05, 4.6837336e-05, 4.680264e-05, 4.6646815e-05, 4.5716846e-05, 4.5239896e-05, 4.4903034e-05, 4.4352902e-05, 4.3883192e-05, 4.2134812e-05, 4.0591203e-05, 4.0272553e-05, 3.9930845e-05, 3.911477e-05, 3.9049286e-05, 3.7667243e-05, 3.7108777e-05, 3.707312e-05, 3.6786125e-05, 3.672345e-05, 3.6590398e-05, 3.611403e-05, 3.590308e-05, 3.5701254e-05, 3.514561e-05, 3.5002347e-05, 3.468084e-05, 3.3755878e-05, 3.3190794e-05, 3.2199398e-05, 3.160664e-05, 3.145104e-05, 3.0323918e-05, 3.0285251e-05, 2.8481361e-05, 2.8092285e-05, 2.7432186e-05, 2.66198e-05, 2.661937e-05, 2.66181e-05, 2.6402722e-05, 2.624832e-05, 2.6090991e-05, 2.4882238e-05, 2.4731256e-05, 2.4543056e-05, 2.388533e-05, 2.3261066e-05, 2.3100856e-05, 2.2775746e-05, 2.2369224e-05, 1.9795329e-05, 1.9311301e-05, 1.929637e-05, 1.9030085e-05, 1.5684294e-05, 1.5658632e-05, 1.5506475e-05, 1.534094e-05, 1.4240944e-05, 1.4136267e-05, 1.3581148e-05, 1.3562911e-05, 1.3000443e-05, 1.2570287e-05, 1.249001e-05, 1.1907553e-05, 1.075088e-05];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0];files/images/Dataset.CaD_1_0_Model_Type.ORIGINAL_COMPACT.png
2024-02-25-15:20:23;100;10;100;1;REIMPLEMENTED;CaD;0.7911652456480035;0.9822289063442876;0;0;7;0.23818368;0;[7, 38, 18, 46, 28, 37, 35, 33, 86, 0, 39, 25, 4, 84, 24, 9, 26, 40, 1, 79, 43, 36, 11, 15, 98, 41, 10, 74, 32, 58, 67, 5, 77, 55, 70, 48, 34, 61, 75, 29, 50, 21, 17, 49, 96, 94, 56, 88, 99, 62, 69, 78, 91, 51, 53, 97, 73, 95, 27, 80, 64, 81, 85, 89, 63, 87, 31, 45, 76, 16, 93, 83, 54, 52, 14, 82, 30, 92, 60, 22, 19, 68, 12, 66, 65, 90, 13, 20, 59, 2, 72, 47, 44, 57, 8, 71, 23, 42, 3, 6];[0.23818368, 0.19237779, 0.15487272, 0.11890464, 0.08449774, 0.044998057, 0.039715435, 0.034949534, 0.01993851, 0.019788763, 0.017558476, 0.014444241, 0.012580776, 0.000884604, 0.00055965106, 0.000460246, 0.00044567577, 0.0004213871, 0.00036532013, 0.00036035763, 0.00034750634, 0.0003122489, 0.0002359143, 0.00019740047, 0.00010401559, 9.859279e-05, 8.8964625e-05, 7.027484e-05, 6.975934e-05, 5.771055e-05, 5.6861907e-05, 5.171552e-05, 5.054442e-05, 4.6837336e-05, 4.680264e-05, 4.6646815e-05, 4.5716846e-05, 4.5239896e-05, 4.4903034e-05, 4.4352902e-05, 4.3883192e-05, 4.2134812e-05, 4.0591203e-05, 4.0272553e-05, 3.9930845e-05, 3.911477e-05, 3.9049286e-05, 3.7667243e-05, 3.7108777e-05, 3.707312e-05, 3.6786125e-05, 3.672345e-05, 3.6590398e-05, 3.611403e-05, 3.590308e-05, 3.5701254e-05, 3.514561e-05, 3.5002347e-05, 3.468084e-05, 3.3755878e-05, 3.3190794e-05, 3.2199398e-05, 3.160664e-05, 3.145104e-05, 3.0323918e-05, 3.0285251e-05, 2.8481361e-05, 2.8092285e-05, 2.7432186e-05, 2.66198e-05, 2.661937e-05, 2.66181e-05, 2.6402722e-05, 2.624832e-05, 2.6090991e-05, 2.4882238e-05, 2.4731256e-05, 2.4543056e-05, 2.388533e-05, 2.3261066e-05, 2.3100856e-05, 2.2775746e-05, 2.2369224e-05, 1.9795329e-05, 1.9311301e-05, 1.929637e-05, 1.9030085e-05, 1.5684294e-05, 1.5658632e-05, 1.5506475e-05, 1.534094e-05, 1.4240944e-05, 1.4136267e-05, 1.3581148e-05, 1.3562911e-05, 1.3000443e-05, 1.2570287e-05, 1.249001e-05, 1.1907553e-05, 1.075088e-05];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0];files/images/Dataset.CaD_1_0_Model_Type.REIMPLEMENTED.png
